timestamp Publish, tr, ID, Distance from acoustic Simulator
278.36622513707465,277.54622513707466,2,23.314342416653886
279.0700918210466,278.2500918210466,3,28.40009461735585
279.8032605325618,278.9832605325618,4,47.08413007157653
281.1910745961479,280.37107459614793,1,44.323132388917934
281.86533739118477,281.0453373911848,2,22.026097874379666
282.57080516725875,281.75080516725876,3,29.538388981634952
283.3040364785699,282.4840364785699,4,48.15292538083731
284.6911323102526,283.8711323102526,1,44.484962175769155
285.3645940180458,284.5445940180458,2,20.95514566885689
286.07131046629047,285.2513104662905,3,30.406535995963566
286.80486839686466,285.98486839686467,4,49.31205443018567
288.1914353441491,287.3714353441491,1,44.78190945485501
288.863938563545,288.043938563545,2,19.96677924983163
289.5817144275356,288.7617144275356,3,30.833546095731084
290.30554104168056,289.48554104168056,4,50.43488319993728
291.70163578019174,290.88163578019174,1,45.040091917496454
292.3638299044102,291.5438299044102,2,19.63468788416684
293.0816631896423,292.2616631896423,3,31.024061646623267
293.8055690063402,292.9855690063402,4,50.77187341679855
295.2017049104006,294.38170491040063,1,45.2010062090084
295.8634080344237,295.0434080344237,2,19.41246729994484
296.5821869417986,295.76218694179863,3,31.371090694933084
297.30634141963964,296.48634141963964,4,51.403331379175924
298.7017446668436,297.8817446668436,1,45.29274181307643
299.3626445634779,298.5426445634779,2,18.022197771297378
300.0827282231965,299.2627282231965,3,32.4691502271543
300.8067172181724,299.98671721817243,4,52.27436091250137
302.2018685492778,301.3818685492778,1,45.45453705801393
302.86269478407394,302.04269478407394,2,18.082010943181636
303.5825745588003,302.7625745588003,3,32.41551197150869
304.3067043932347,303.48670439323473,4,52.30162220411833
305.70170650560584,304.88170650560585,1,45.29635335232368
306.362951165046,305.542951165046,2,18.494577595806533
307.08244989693833,306.26244989693834,3,32.08907443063734
307.8060276266746,306.9860276266746,4,51.69504359633347
309.191193884293,308.371193884293,1,44.403593949251224
309.86326279599643,309.04326279599644,2,18.72418008599613
310.5823092411194,309.7623092411194,3,31.94738812593283
311.30552689797145,310.48552689797145,4,50.92480282307904
312.6910439765772,311.8710439765772,1,44.268841961377966
313.3634455088829,312.5434455088829,2,19.106811632393338
314.082198389169,313.262198389169,3,31.795049560480802
314.8055473058302,313.9855473058302,4,50.6425410067282
316.1911174208424,315.3711174208424,1,44.45849739179317
316.86324365971916,316.04324365971917,2,19.001556793381457
317.582538689301,316.762538689301,3,32.005291254626194
318.30572154237217,317.4857215423722,4,50.92514430301264
